,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2002-02-01,146748.58375919578,246794.57456114935,126960.08897809689,181095.68733267082,208692.8995437063,115570.65698647068,133882.79703238906,259845.17205908525,150725.37906543582,197389.5328351903,217503.53746113856,149612.9248315262,202407.80089994753,173457.6308540653,220486.98378464743,174511.45930750083,180887.03979279482,142725.07440665542,,162628.7523746806,114969.28605078331,173920.5682570132,111017.21006654727,123593.10385026211,140013.04217579434,134503.49553932005,118676.33966353496,166552.41748115772,,167092.41517725596,168098.7199459057,132814.67076168561,107805.66090567736,134306.51816782882,94194.59615995652,94016.7441148793,105124.60604347166,81663.22862576488,132598.25186216529,,195906.4257146568,93806.56033097091,111822.03359690041,100236.52098995044,167271.77242544535,,90212.51407732749,111822.49210640877,112112.39475864933,100958.70285763685,117071.49992974754
2002-03-01,147758.91273889926,248580.8383147169,127815.72738437449,182213.16110541276,210541.3609302099,115787.4591373108,134327.63428794497,261989.7757452934,151254.438460357,198027.5071971373,218118.85179453486,150428.50101456948,204410.2103444318,174299.38940368895,221652.32930957736,176016.12656559286,180938.37920295747,143162.20579068759,,163590.13128012445,115344.28970231155,175120.6640661247,111520.68418440335,123724.74088272877,140194.2081066375,135600.1816547974,118862.78626227616,167048.35724434358,,168769.0777013365,168617.1611886604,134204.62496003255,107938.63824041733,134817.07030649038,94377.19056303141,94056.2159336848,104951.28837437906,81959.30571973482,132797.44631589035,,197188.00982986216,93999.77673052579,112343.50602656307,100535.33344405866,168261.3634236197,,90468.57191756867,112198.99974600977,112477.29850337112,101054.49614710842,117296.98901558983
2002-04-01,148900.66466096,250991.1356377745,128778.47863029507,183314.73328414047,212404.02951433967,116168.71632510646,134653.6032031528,264272.50722036784,151842.09976633312,198611.28773853346,218917.54355804063,151189.98028079208,206734.95145115876,175258.84519818297,223146.3351057632,177612.95873368162,181067.68419501206,143628.85077395567,,164505.9501118042,115786.0187872103,176468.5117886601,112074.72417357466,123847.23888813122,140313.3902373337,136656.56878194003,119031.44599363895,167561.79053807713,133306.8216217724,170693.68161362366,169468.10207636826,135634.46951464508,108089.20651614224,135306.03512897532,94589.25373196327,94015.57582902687,104801.03010236779,82213.89891817451,133013.62847741132,,198700.58100635058,94198.01945795167,112840.78842637532,100813.7617806106,169298.98181899832,146348.22983758777,90739.93486442875,112458.07771099299,112774.82659132557,101312.3974795816,117524.93716128521
2002-05-01,150076.48901410843,253805.4390967621,129834.80723976142,184489.01692197318,214336.19962848598,116617.88207745452,134986.43704731483,266737.1213995821,152438.53826505077,199122.73625819906,219820.05034861644,151997.48254179754,209351.8375143864,176340.92331820747,224466.57912144667,179144.03864308633,181180.53654635444,144104.87747880336,,165692.83904226034,116598.04110664972,178155.30052288648,112680.1092562626,124063.4770019072,140498.39712822018,137646.83620659538,119219.68117775285,168212.33558631784,133533.2227756969,172934.57201004578,170231.97766741714,136996.30961659955,108280.88137959345,135822.0450203861,94863.73350952461,94121.6333368949,104837.10341678199,82430.81186883418,133253.6885375011,,200488.89700945248,94381.6005192868,113360.70930648712,100826.30445390298,170325.9122010299,145047.3949647993,90978.22839087369,112563.46844904928,113188.44785693356,101701.13508317868,117794.89884319685
2002-06-01,151375.23378049358,256927.92370183163,130939.25382991707,185852.54264418743,216505.59888112312,117121.11132178087,135354.70080287402,269299.25657705683,153109.236002433,199580.44639752622,220584.41192170558,152793.91857427228,212259.50783772106,177253.3997801568,225921.6704012628,180856.3977902734,181280.57181115917,144592.4542827021,,166910.2310948231,117367.21553106321,180088.7721884445,113346.65229590656,124294.81913945802,140692.45309801737,138614.49086368305,119435.24827591004,168989.5588050773,133633.50800779098,175419.33268613683,170848.10896682643,138414.57750416186,108519.40234208455,136382.7732846688,95191.52709625389,94302.07770428981,105104.52368094977,82639.03619863505,133608.32562593304,,202528.9677543093,94585.88649387634,113960.18434692844,100756.11130736764,171419.6358049755,144454.64509122493,91221.77872322028,112922.1966714535,113516.66676089435,102207.94407094228,118097.13369496446
2002-07-01,152753.54718807942,260540.28709035227,132063.68444363118,187317.20948227515,218941.75176527898,117632.63839001034,135712.2214851396,272197.2113122802,153834.9550003749,200161.3375367228,221326.62339385613,153751.52877405423,215102.82382471487,178087.15123524886,227698.200618248,182583.34593851492,181377.88882768666,145052.53150306933,,168236.23824804169,118177.9629197527,182237.5259438573,114092.62356303212,124624.93135114771,140957.33440708325,139487.04609264442,119687.78427608893,169840.05852990987,133978.04301372136,178200.94022153932,171402.07659160616,139842.59157592696,108796.65290219046,136971.1928613052,95571.9240997469,94616.75245717399,105468.60903809337,82896.27917337562,133967.352649172,,204701.5236998182,94839.97613214864,114610.93602206903,100656.85389876878,172541.72842738056,143549.29288405352,91482.07755616603,113352.71974947893,113877.94886743801,102661.73764888219,118450.11230654539
2002-08-01,154223.6344849301,264428.8913129826,133265.37081319254,188952.68110354236,221915.59168756971,118173.19687748772,136115.22828498608,275272.7639660438,154660.61479732918,200859.049118745,221851.51462989845,154970.06983537192,217791.79637719612,178862.68641562233,229992.22510298225,184578.5678607527,181406.09548629483,145495.2990361714,,169438.45053260963,118329.87889638182,184441.01032950814,114934.55209255715,124943.88688283418,141220.25517795823,140293.46713094166,119919.28137222637,170547.1270378287,134353.69194334128,181485.88271571623,171977.00016809453,141190.32403977195,109045.9030214401,137630.00245976876,95904.64353247573,94901.45447348339,105658.72448001301,83195.57437096594,134300.2952551873,,206820.83123867153,95119.450844143,115210.21818041494,100636.23328925965,173754.66946480435,143631.54258069585,91758.26876851975,113750.25700877828,114188.35729888712,103059.8032554019,118818.3360733096
2002-09-01,155693.54035258634,268357.52361484134,134454.2409246325,190637.7427083843,225219.44308258127,118649.61520113447,136498.76415163267,278663.35972955235,155373.9410395817,201552.5184318811,222398.7297856383,156317.78584807448,220586.76249619471,179582.3490657838,232760.43820258146,186700.59917996576,181280.03318660962,145948.51873713694,,170687.9201156172,118443.79893216612,186596.42696729652,115808.2521543114,125262.11820775377,141485.5636222301,140995.12162604588,120160.410359692,171161.0245164926,134800.6893302106,185387.26664872697,172605.73708056295,142480.83457810353,109310.50182824647,138309.54421949922,96245.69968923838,95233.85764688328,105694.80789636291,83494.35740051039,134620.2554261303,,208714.87747194138,95416.61697318622,115820.44762147864,100663.69520962395,174894.7187763243,144215.54420752623,92057.37569153891,114254.53485974173,114525.48240006424,103368.90363590872,119189.15633939044
2002-10-01,157119.747067194,272085.69402080594,135641.55203412435,192317.7617788771,228694.22476870657,119058.45772662449,136949.3566581025,282572.01000067935,156090.07835020588,202230.96526849733,222946.16899377873,157769.81671686206,223581.12696727857,180484.83896902823,235481.06649124637,189030.89020947707,180921.57897945284,146424.8552325236,,171902.6001911248,118546.41643210332,188651.54545899612,116664.21470912876,125562.84301751059,141747.5560001562,141731.78206661614,120437.47172968212,171733.69111279235,135193.6586645251,189204.6790248746,173104.05980110713,143659.044117255,109574.92663627355,139066.5756690254,96624.11872611236,95631.01803949809,105843.12362657422,83880.31068648033,134947.86939522903,,210945.43218656816,95699.97666146474,116477.05493109928,100695.06511726008,176064.73487966837,144740.82948177017,92345.13543843915,114597.23528969877,114895.08752733453,103714.86377178355,119560.72157581466
2002-11-01,158462.53188905682,275738.2957247072,136769.48281778532,193950.22573481427,231902.174180091,119406.43795950872,137381.45156001815,286679.92789566057,156737.32261320096,202868.92902102004,223461.81124568693,158777.0952567868,227179.28908748948,181582.78634317845,237954.7073119009,191265.06473693033,180673.04208134022,146858.46247599254,,173148.29053740844,118951.88002286704,190533.04734586118,117400.53254733002,125884.80329354286,141987.78162726192,142514.11549638203,120709.7367670843,172407.06919993818,135553.69715277807,192481.92157907013,173681.42349454647,144889.14028631244,109854.4378915472,139770.52703045812,97016.03972012748,95997.2796200234,106067.94255440148,84141.13052241749,135225.67485680443,,213461.75320377588,95977.9298433197,117156.98468812993,101215.2971863594,177221.87208546585,145197.70162647383,92625.17462839659,114821.3160870152,115249.27575846446,104103.27905218153,119945.7694108361
2002-12-01,159708.97155934898,279340.12201520795,137991.47831260483,195640.6456701498,234899.39814977162,119702.92852845915,137818.97368197035,290601.4797631974,157452.6283749659,203352.08990265554,223743.73761554333,159648.2977325317,230933.40140080158,182821.64578117817,239921.69310082262,193489.70770773874,180433.87942599342,147224.04214807856,,174499.68843936606,119448.94833030767,192432.27860145233,118101.00046857605,126216.12897975075,142234.28861128123,143366.64125408418,120976.45855645521,173080.79370341665,135871.81302337287,195154.40201857567,174298.07501988276,146146.61323815325,110139.29323311376,140453.14402296446,97386.69857026811,96295.3068999984,106348.66256240051,84334.94695863534,135396.16860705664,,215925.27640702142,96222.27522983744,117776.96238299296,101784.55728710222,178484.89777924118,145425.11507162914,92888.37493547694,114943.30596580815,115632.06024770753,104536.49876154754,120327.86513555067
2003-01-01,160803.79720179163,282522.74382925103,139196.14106097337,197291.78861610556,237768.7358467946,119930.27061097523,138229.97642920693,293769.9265430702,158121.38058855434,203896.46105417798,223837.26783480123,160338.88924882255,234325.53481815118,184043.99219952198,241989.1052607464,195614.93466690122,180264.1563071178,147534.23386657177,,175859.14390972376,119950.51195939875,194209.24860030427,118771.97838038889,126541.35995277965,142473.4095232783,144223.0470577171,121173.96769229462,173726.2225953626,136195.84967116828,197634.6317824905,174708.56514561505,147508.2358800681,110386.82709616964,141018.05719888984,97642.60634239095,96448.47151809481,106440.8638783747,84441.83842486494,135525.80694558992,,217984.4551399861,96440.53512358035,118312.53569283732,102384.80599804177,179809.0702647283,145769.59008971788,93123.8189121047,115409.2228987943,116046.25085968479,104911.00346246245,120677.43845155304
2003-02-01,161908.28555235048,285489.94129400846,140434.1023948883,198898.16457796737,240550.89700226128,120080.32087640621,138588.12564352097,296680.855954757,158831.550215826,204436.4021763287,223889.51841868323,161201.41700149028,237246.24151740855,185253.30216074898,244481.2955747442,197754.2043120175,180219.4756812581,147818.95633210317,,177103.30272914295,120389.03502197548,196015.31170796024,119446.89455320504,126895.12377633284,142691.96458475137,145128.18535184066,121399.47562565906,174309.78150796218,136444.02567363504,200264.37794620518,174977.0879362357,148802.66096278615,110666.02785196097,141548.42200791748,97913.07034840416,96580.30055364584,106453.46644221999,84728.91045905661,135721.83708772203,,219551.06009882878,96671.99210609768,118842.44142981338,102690.66997643014,181236.8759795664,146163.46456868065,93361.2631673516,116256.28847354239,116465.23682055731,105226.17951659772,120997.75072623836
2003-03-01,163081.28282836577,288632.9599590844,141703.58047084764,200612.42264626338,243256.45481855862,120249.93109284238,138805.38354389838,299577.9248929389,159484.74621869673,205271.52658243632,224175.81681664233,162023.70091857846,239937.19767936342,186576.76409065188,247505.11509959446,199943.17914528993,180163.56740417614,148129.40787565743,,178235.3114134566,120720.57898436743,197822.8943903837,120091.99157425424,127237.72109926073,142895.70752429616,146039.89274089795,121612.92962238682,174935.81812531862,136636.23032308728,203100.83716641585,175150.04147085865,149972.0311156267,110952.19471752438,142138.05373176103,98181.37508814105,96771.03947824112,106412.83019460955,85098.86263362363,135814.604700004,,221240.35906109947,96915.75417477325,119358.2584539202,102684.95194804412,182740.23985026692,146470.40903581525,93619.13059116673,116827.83164819128,116941.9636047306,105463.39741442783,121288.03605450499
2003-04-01,164447.95914125897,292286.28117445257,143117.96389257224,202301.46000626966,245939.9113903635,120448.8853979344,139006.56648174848,302719.356861864,160210.5965569769,206199.394009304,224524.57343466705,162935.82143808986,242965.6552609248,187952.2302248998,250600.11366726007,201969.64731173392,180294.9746415445,148440.52050099787,,179308.25447485692,120843.95979813224,199796.76240843828,120774.01986806259,127510.87238352078,143067.6283304418,146901.49287777697,121868.64771724852,175630.12667243206,136770.1624770776,206077.04713592693,175561.86919298136,150934.94836775927,111305.57155957031,142772.73369896153,98513.10445495664,97043.31582136266,106452.98933968961,85508.08013334585,136171.2520280075,,223157.43937534138,97174.28821631124,119880.48158519874,102341.7333097917,184319.13210833797,146843.61388787834,93924.80743232586,117093.84874921548,117360.61890903086,105702.2263666703,121588.99890284323
2003-05-01,165953.1809756232,296343.53987938847,144611.9359953924,204029.9367914348,248738.52553682483,120674.60627947906,139356.6064352315,305868.15747677465,160960.32296903132,207364.18527033614,224787.88461584237,163788.42964966386,246205.79991816517,189552.54814138278,253893.79063697156,204137.20667850398,180459.11307866688,148749.1535821116,,180523.50739416355,120869.72821028292,201984.7825808745,121608.85306537116,127787.45308348125,143268.90575501006,147806.7142683895,122146.92708390171,176435.7011975956,136968.9868602424,209301.53802585052,176366.8940964283,152209.91626511596,111620.08120621431,143567.02799115764,98914.87970212197,97319.70397471757,106619.00781752144,85909.72202332462,136616.14385718465,,225494.6821878388,97440.87224211793,120461.66761771619,102124.52566629347,185965.69673217597,147603.06664088304,94208.85602127039,116913.81374391018,117889.35302226846,105959.50672865764,121911.1515327686
2003-06-01,167550.68630538546,300096.37810265255,146094.2950136232,205744.12880581027,251756.0539285438,120902.07824705889,139850.19920345812,308730.14448212745,161789.25844665358,208532.78774973156,224917.97762773055,164625.5055723257,249569.35862445997,191162.09867491745,257347.55909778597,206218.72976619905,180783.92849252225,149041.82744208068,,181715.5956039232,120959.2158658129,204491.5473593379,122617.18532776624,128108.79151272507,143471.1609874594,148769.9735639542,122462.58431853437,177342.1958482101,137348.49938112227,212811.590661151,177520.04231366,153644.72339744456,111905.00398940954,144454.4474604493,99346.18608287924,97557.20196215894,106918.23569400475,86320.37893377135,137189.10579382165,,227918.1989274094,97709.3590844953,121120.27729204674,102183.6074899495,187549.9882564982,148683.44636758984,94462.5007571805,116999.89298066644,118334.72859080973,106268.26930487783,122296.82855808978
2003-07-01,169297.77679216897,304058.4632812787,147561.8775744886,207542.38763410543,254961.10265321448,121126.38358574752,140374.66929074688,311092.54111827415,162649.70934742375,209753.06665372718,225060.80195252935,165419.54148197654,252889.54492626025,193007.50043184307,260821.96786959353,208301.42690178135,181029.58162183195,149334.89404625478,,183000.4128140701,121212.34211998514,207194.66703717885,123724.65188020788,128569.76388283487,143718.50734716735,149815.77912834726,122782.43617178035,178373.06789549717,137878.40580341077,216661.0844908529,179345.70597283228,155350.54530854968,112174.9996516556,145466.20661824502,99823.39789414586,97663.17735953028,107267.89713449562,86747.70719435516,137609.2990637268,,230318.00810609382,97988.69013175955,121802.51798088111,102716.7497582929,189129.68134636237,149736.14057550766,94693.07018102075,117287.22054216336,118883.4938471931,106652.66270822457,122739.60482931764
2003-08-01,171104.1152412931,308231.3821822847,149062.42396637792,209583.93650109702,258308.49538962846,121387.1443632444,140899.59680914335,313345.21690188145,163574.61811376977,211140.22829385044,225259.046211332,166546.13162757867,256055.85882011882,194937.72196860844,264351.2382218178,210264.72964404264,181182.21168733144,149695.44455101626,,184238.43614118538,121695.0501135346,209987.74674385053,124792.75225564744,129045.46804849482,144024.5888499125,151302.23720354284,123115.72470484943,179519.46124290128,138473.15835059586,220203.47811498214,180964.54748559542,157168.62950589196,112465.88576711691,146624.58683822842,100255.46352113174,97880.08237758566,107575.1192596646,87064.02652566711,137981.28649589728,,232534.37399177114,98276.57340288298,122479.77457872992,103278.0910023118,190754.9927173704,150581.9143036705,94955.7314862542,117901.85120429716,119372.27607575215,107124.97721690567,123257.46352289106
2003-09-01,172970.3178008938,312866.97985448875,150620.17992238837,211794.34768900066,261477.557263589,121623.66539382219,141461.6019851596,315812.38109855173,164607.01185603542,212568.8774738453,225518.2889331378,167929.4674395825,259139.94840657045,197209.70532465886,267793.98165089503,212423.9578783871,181279.49683649547,150084.1434557205,,185568.88333204636,122209.64936342054,212792.53582218717,125840.80164068303,129520.93736475093,144353.83376142077,153100.94639116258,123457.4699234836,180660.61173812428,138979.40127895304,223399.36004641026,182701.21562803947,159162.30447422573,112781.74546412211,147854.476123227,100714.85051760316,98116.25756057187,107791.04696706792,87333.8294213089,138398.21046320762,,234912.08044366565,98602.68007424693,123148.9420627583,103911.35038364174,192567.62028344054,151267.11501098852,95253.25538597863,118763.1614001469,119929.57411986687,107629.88671604474,123787.29073978333
2003-10-01,174870.95007838914,317382.3857828611,152198.36160405597,214069.17931229481,264363.003226439,121864.5201935713,142103.3773407035,318496.21604935254,165633.08848575965,213981.79459245448,225759.67425093855,169462.79708944206,262577.03082386445,199656.94351635614,272141.43279902736,214722.5046767379,181389.73844415366,150476.28790009327,,186813.32117816244,122817.95850993373,215610.18966008292,126831.51534169372,129975.83679384812,144683.63953279276,155142.34088446476,123823.10303114493,181840.57126471572,139495.06392201086,226456.54248972842,184266.70755220088,161247.95322996797,113062.11678588249,149154.7976856885,101148.57418248999,98511.09509077015,108078.17167361981,87532.13835795531,138752.18718953777,,237060.85550606585,98937.17039512553,123855.8881476677,104440.77689861051,194349.2610840787,151970.99702306945,95530.56600413656,119771.2048541954,120435.0502610428,108142.47798713378,124303.5448146665
2003-11-01,176716.14220445705,321733.3427495307,153746.54005344267,216058.46860705773,266861.0650758596,122038.39885102033,142683.43872310247,321191.11045461934,166524.02059384462,215158.60145567285,226123.65211025707,170630.33349121152,265618.54573786265,202527.72252588466,276818.6287202626,216763.8583679836,181570.45253100325,150823.7419307785,,188060.10358658628,123314.53670861448,218247.09324862275,127729.34027397458,130417.870324623,144977.945777187,156499.13052566312,124160.3632089515,182904.9899873997,140067.50959142263,229556.83030121957,185721.86552993496,162950.80998819158,113345.53427255132,150155.6227836885,101559.81529073177,98792.39938257255,108338.31969430672,87813.36481864336,138988.91897575968,,239419.61408006577,99246.50064246356,124528.21897281222,104749.04570372,195958.14027220418,152635.98254279586,95770.30283340784,120515.09658501188,120941.89629403655,108617.55984825945,124735.6092327037
2003-12-01,178491.65007058077,325940.74839724734,155227.79694373242,217842.64414723509,269195.7268848613,122185.59433189861,143230.58165376235,323711.24941130145,167293.37699562125,216355.4748965144,226521.52641283767,171538.10818532328,268362.5474520013,205502.6060218004,281001.9049790619,218461.58040501692,181770.98338842668,151183.4598194474,,189257.0488126082,123801.3106833871,220703.67925418858,128529.02954132318,130862.47087028531,145299.98831707743,157564.01805170043,124474.11425833427,183923.71037316765,140823.55182224992,232776.09696351612,186999.21484594257,164534.43218436584,113608.84773676866,150969.5721677181,101930.05540438769,99003.744568699,108607.98700557667,88158.74759580968,139268.4509480652,,241661.78610931794,99519.06563077688,125209.98060369957,105003.60357861703,197355.3737921157,153183.82907018918,95999.5785050668,120906.2574163782,121432.13254495697,109059.25012213101,125119.94749974443
2004-01-01,180112.076884249,330296.4299701967,156647.88441515478,219579.38216507595,271516.8390881395,122553.9151807432,143744.67840812056,326066.1794999318,167982.50140492013,217622.5190894443,226875.65915293992,172362.83668164365,271143.716603261,208823.26429492512,284825.7506571622,220079.32589195017,181960.90064176262,151494.59897106842,,190393.63401467237,124272.87112218596,222946.21335549347,129238.22993567154,131280.0882136014,145628.9084713638,158470.84549413077,124771.69236500798,184733.1306148231,141506.04963315872,235633.58019237683,187295.1471596372,166102.37509472578,113882.0587796844,151639.94141581957,102306.22558108944,99174.89025438334,108770.57296657517,88621.97989582109,139594.20111038108,,243797.69191930024,99758.22643329135,125819.38992063499,105158.70802430424,198761.59153810408,153643.98472448767,96268.53108986402,121084.02876239059,121935.45133600396,109409.51724510541,125444.37885777744
2004-02-01,181887.53877334748,335202.20336915995,158054.18022642928,221225.2678106421,273905.0648311802,123383.00431870295,144151.70182823812,328421.51869330223,168853.36538479294,218918.7391886943,227171.10041983912,173262.5208000292,274109.2584458505,212256.4698058532,289079.4924460413,221782.2938312084,182253.61456907168,151806.61456464505,,191539.22167426688,124788.06856638442,225301.54326290303,130055.13546479611,131717.9131678497,145958.1095187585,159822.1801577024,125098.46092467033,185580.83590065068,142235.09016914645,238690.06499245076,187901.57665233265,167953.52151611855,114141.46845160708,152423.0098455646,102763.67672944331,99380.09535692072,108888.12287446292,89150.74181490479,140071.01417908596,,245551.5835608507,100002.15961483627,126316.36606482051,105370.32129916993,200198.3862216732,154122.5598094218,96574.96733437665,121533.68920349512,122455.30074855244,109654.00631369757,125774.53280981584
